,movie_id,company_id
34319,63773,29386
34320,63773,45955
34321,72197,5
34322,72197,297
34323,72197,2251
34324,85546,1249
34325,111839,3268
34326,111839,48038
34327,111839,48039
34328,26864,302
34329,26864,6458
34330,26864,6639
34331,26864,9209
34332,26864,9974
34333,26864,10046
34334,26864,89299
34335,94363,9034
34336,94363,9036
34337,94363,18903
34338,70981,306
34339,70981,444
34340,70981,1645
34341,70981,19747
34342,111440,13362
34343,35691,5568
34344,92591,97
34345,92591,6352
34346,92591,6667
34347,92591,8116
34348,92591,11510
34349,79990,3653
34350,101288,306
34351,77084,4319
34352,36334,306
34353,12645,2157
34354,48392,17513
34355,48392,17516
34356,48392,17555
34357,48392,17615
34358,48392,17616
34359,155953,70274
34360,106020,23337
34361,104396,18758
34362,50647,7295
34363,50647,10105
34364,50647,41962
34365,85293,441
34366,43598,6194
34367,43598,9329
34368,83666,258
34369,83666,9350
34370,83666,10146
34371,83666,23449
34372,83666,25626
34373,72477,675
34374,72477,5860
34375,72477,8504
34376,72477,8505
34377,72477,8506
34378,72477,11029
34379,72477,28064
34380,103269,429
34381,103269,2785
34382,103269,4811
34383,79382,8156
34384,79382,8157
34385,61296,7110
34386,61296,10784
34387,61296,21466
34388,80151,1314
34389,80389,152
34390,80389,11732
34391,26583,3495
34392,50601,17887
34393,50601,24262
34394,50601,24264
34395,50601,24266
34396,45244,191
34397,45244,6368
34398,45244,8294
34399,45244,22858
34400,13640,429
34401,13640,2786
34402,44473,9043
34403,37000,1666
34404,37000,6916
34405,37000,56575
34406,109379,15567
34407,109379,74743
34408,169652,4990
34409,169652,38255
34410,25564,4
34411,61125,6339
34412,85435,1012
34413,85435,1013
34414,85435,4186
34415,85435,7584
34416,85435,10951
34417,85435,18942
34418,85435,18987
34419,85435,18988
34420,85435,18989
34421,79995,7395
34422,83723,2230
34423,49014,83
34424,49014,806
34425,49014,2683
34426,49014,2844
34427,49014,3061
34428,49014,5358
34429,49014,12391
34430,49014,26019
34431,49014,44106
34432,49014,44107
34433,68472,21572
34434,72358,4
34435,72358,27
34436,72358,831
34437,72358,6024
34438,72334,4436
34439,201703,15017
34440,84332,1974
34441,84332,12808
34442,80321,521
34443,71326,14252
34444,109018,8411
34445,64456,4
34446,64456,4933
34447,68818,4186
34448,68818,6639
34449,68818,7543
34450,68818,7792
34451,68818,9335
34452,68818,9974
34453,68818,11427
34454,68818,40789
34455,68818,53194
34456,68818,53195
34457,68818,53196
34458,68818,53197
34459,68818,53198
34460,68818,53199
34461,68818,53200
34462,84355,1424
34463,20847,3623
34464,48210,10769
34465,48210,33152
34466,48210,87587
34467,39144,5542
34468,39145,5542
34469,22855,429
34470,22855,4811
34471,55215,2017
34472,55215,2659
34473,55215,3550
34474,55215,3672
34475,55215,8035
34476,55215,45091
34477,55215,45092
34478,55215,45094
34479,48393,7345
34480,48393,7346
34481,66956,1613
34482,46469,11141
34483,116776,5542
34484,39100,5542
34485,62177,2
34486,62177,3
34487,13313,3475
34488,13313,12402
34489,63193,4056
34490,63193,9027
34491,39101,5542
34492,13761,2
34493,86467,2683
34494,86467,8764
34495,86467,20277
34496,86467,20877
34497,76494,1088
34498,76494,1632
34499,76494,11317
34500,76494,19577
34501,81836,1824
34502,81836,6246
34503,81836,12010
34504,81836,12966
34505,212622,494
34506,72331,306
34507,72331,1038
34508,72331,8601
34509,72331,36430
34510,72331,36431
34511,3556,1453
34512,89874,15996
34513,44877,6371
34514,44877,22310
34515,44877,27895
34516,44877,27896
34517,81115,4
34518,68684,21125
34519,92352,6194
34520,173891,8411
34521,96399,41537
34522,40171,7036
34523,34494,6246
34524,34494,53597
34525,86157,10845
34526,80585,12
34527,80585,2378
34528,80585,8871
34529,80585,12139
34530,88005,771
34531,88005,9350
34532,88005,10039
34533,88005,10146
34534,13042,3
34535,13932,2
34536,13932,3
34537,48747,6197
34538,48747,38657
34539,13062,2
34540,13062,3
34541,13933,3
34542,28380,37462
34543,72105,33
34544,72105,2531
34545,72105,8789
34546,13927,3
34547,77930,8850
34548,77930,34981
34549,39103,5542
34550,24752,5542
34551,52639,14056
34552,151168,43206
34553,26974,45494
34554,24729,4356
34555,24729,4357
34556,83770,70
34557,83770,83
34558,83770,346
34559,83770,614
34560,83770,5358
34561,83770,8372
34562,83770,9209
34563,83770,9349
34564,83770,10611
34565,83770,11795
34566,83770,12467
34567,83770,21914
34568,83770,79077
34569,50590,1804
34570,39104,5542
34571,34433,5542
34572,76333,6538
34573,76333,7344
34574,76333,8111
34575,76333,9335
34576,76333,10086
34577,76333,12065
34578,76333,31123
34579,76333,62735
34580,95516,15195
34581,1930,5
34582,1930,326
34583,1930,7505
34584,39105,5542
34585,148811,79775
34586,21506,5815
34587,86985,76
34588,38728,955
34589,42226,403
34590,42226,6116
34591,23823,47
34592,23823,491
34593,23823,3635
34594,16624,18758
34595,57800,9383
34596,57800,11749
34597,84175,2291
34598,84175,6714
34599,84175,12219
34600,46223,15980
34601,46223,76231
34602,173580,8411
34603,61111,85382
34604,98548,27
34605,98548,9195
34606,86664,955
34607,71722,955
34608,264393,5906
34609,264393,13246
34610,131653,79854
34611,99934,8411
34612,82525,4198
34613,82525,7295
34614,82525,11802
34615,25913,13
34616,155288,54275
34617,16059,8109
34618,52311,9027
34619,86980,5293
34620,208988,5826
34621,57346,10722
34622,57346,10725
34623,57346,12899
34624,11680,461
34625,31218,13586
34626,13926,3
34627,75810,5776
34628,75810,5777
34629,59706,4395
34630,13929,3
34631,103370,3096
34632,32050,33
34633,31680,15509
34634,83191,11712
34635,83191,11713
34636,80035,289
34637,80035,290
34638,80035,306
34639,80035,444
34640,80035,2575
34641,80035,6332
34642,80035,10893
34643,80035,37336
34644,65997,58659
34645,93676,2683
34646,93676,3193
34647,93676,5708
34648,93676,6693
34649,93676,20648
34650,93676,29223
34651,84165,191
34652,84165,765
34653,84165,1268
34654,50053,3991
34655,279159,26212
34656,44125,328
34657,44125,5911
34658,73567,6633
34659,73567,9015
34660,73567,21817
34661,73567,37833
34662,82877,7521
34663,44251,5542
34664,50388,2073
34665,19575,13238
34666,39106,5542
34667,39107,5542
34668,55184,77779
34669,14863,1370
34670,86593,18977
34671,86593,27376
34672,78571,1473
34673,78571,10146
34674,78571,11391
34675,78571,18479
34676,43852,659
34677,43858,659
34678,101325,8333
34679,101325,33199
34680,101325,38245
34681,102431,70737
34682,16716,5730
34683,16716,31060
34684,61539,7062
34685,13928,3
34686,13930,3
34687,103332,43
34688,64635,5
34689,64635,333
34690,64635,12676
34691,64635,15357
34692,64635,85921
34693,73943,5106
34694,55680,8899
34695,55680,12799
34696,55680,63419
34697,75229,254
34698,75229,3792
34699,75229,7843
34700,22059,2000
34701,22059,5755
34702,65035,3449
34703,65035,5171
34704,65035,43253
34705,32171,882
34706,32171,14644
34707,32171,14645
34708,103747,856
34709,103747,1926
34710,103747,7281
34711,103747,8147
34712,103747,12695
34713,103747,15130
34714,28465,4810
34715,56909,6246
34716,56909,21649
34717,56909,32434
34718,39108,5542
34719,39323,5542
34720,73335,6427
34721,34125,1370
34722,34125,4867
34723,34125,31726
34724,8736,2525
34725,8736,6896
34726,8736,22743
34727,320917,11840
34728,35402,2865
34729,35402,10399
34730,35402,17592
34731,51365,191
34732,51365,11673
34733,51365,26107
34734,39324,5542
34735,18095,5542
34736,94570,18758
34737,76696,254
34738,76696,1247
34739,76696,5085
34740,76696,6458
34741,76696,7977
34742,76696,7978
34743,68143,6
34744,102630,3608
34745,122924,2090
34746,122924,8624
34747,122924,25263
34748,18443,68959
34749,18443,68960
34750,155341,93638
34751,38256,2674
34752,38256,5691
34753,58159,3166
34754,58159,16685
34755,81436,2379
34756,105978,1274
34757,94548,62063
34758,100683,1786
34759,100683,1885
34760,100683,2982
34761,100683,3608
34762,100683,11647
34763,100683,23770
34764,59296,5113
34765,59296,7419
34766,59296,18668
34767,59296,52284
34768,59296,52288
34769,13676,5391
34770,37724,5
34771,58383,12240
34772,77287,2370
34773,20106,9
34774,20106,2490
34775,20106,3823
34776,20106,5358
34777,20106,6586
34778,20106,22355
34779,21145,20240
34780,63988,925
34781,63988,38291
34782,77953,2242
34783,77953,4740
34784,77953,6194
34785,77953,36431
34786,85414,3256
34787,85414,25728
34788,85414,25729
34789,82696,5
34790,82696,771
34791,82696,1423
34792,82696,4220
34793,82696,8411
34794,70872,881
34795,36996,2155
34796,36996,37106
34797,20499,925
34798,20499,1804
34799,20499,10254
34800,100910,6
34801,8266,310
34802,8266,2360
34803,8266,3823
34804,8266,5358
34805,8266,6301
34806,8266,7799
34807,8266,11246
34808,8266,11777
34809,8266,11937
34810,8266,11938
34811,8266,11939
34812,8266,11940
34813,8266,11941
34814,8266,11942
34815,314070,441
34816,51190,6339
34817,50090,3491
34818,77068,1269
34819,50696,955
34820,133523,7254
34821,133523,10769
34822,43121,882
34823,71719,955
34824,79771,3960
34825,34800,69240
34826,21537,40594
34827,68649,9221
34828,126420,89864
34829,104241,9181
34830,104241,13246
34831,93188,729
34832,75595,2290
34833,75595,8755
34834,75595,10478
34835,75595,10479
34836,95506,955
34837,78263,2370
34838,38034,40594
34839,77174,10146
34840,77174,11537
34841,82650,711
34842,208579,14070
34843,97088,12372
34844,458428,90595
34845,458428,90596
34846,79224,7819
34847,79224,11430
34848,79224,11431
34849,79224,11432
34850,85836,7120
34851,84184,598
34852,109513,10424
34853,109513,10425
34854,109513,10426
34855,109513,11448
34856,14196,21100
34857,109584,288
34858,109584,7058
34859,109584,50082
34860,73846,8147
34861,93934,10645
34862,93934,10648
34863,14128,3475
34864,14128,40148
34865,84289,16636
34866,76360,1538
34867,1556,9181
34868,49526,1271
34869,83539,5120
34870,101482,33
34871,42152,1704
34872,42152,3391
34873,42152,4606
34874,42152,7447
34875,42152,15980
34876,71864,2
34877,82633,308
34878,82633,6692
34879,82633,12005
34880,82633,13184
34881,82633,13507
34882,82633,14440
34883,82633,15495
34884,82633,47124
34885,57330,1406
34886,71668,7405
34887,71668,11761
34888,71668,18524
34889,71725,5940
34890,89691,11517
34891,89691,11565
34892,89691,12026
34893,31074,14109
34894,84340,95035
34895,202043,14063
34896,216035,3449
34897,216035,14063
34898,137625,37802
34899,84334,11594
34900,84334,12840
34901,84334,12841
34902,77883,768
34903,77883,22637
34904,127521,11061
34905,127521,23283
34906,119698,9137
34907,48034,1115
34908,48034,2612
34909,48034,6896
34910,79694,694
34911,79694,1786
34912,79694,6194
34913,79694,37826
34914,83540,9262
34915,83540,9263
34916,108762,6339
34917,376394,3324
34918,215999,3449
34919,215999,14063
34920,134012,76877
34921,39369,5140
34922,39369,17643
34923,39369,30249
34924,39369,64890
34925,12677,7302
34926,12677,7956
34927,12677,55133
34928,27349,33
34929,27349,14771
34930,84174,4740
34931,84174,10290
34932,83686,5490
34933,83686,12545
34934,84344,153
34935,84344,5674
34936,53336,599
34937,35623,7201
34938,35623,13283
34939,35623,42670
34940,35623,46226
34941,86785,5775
34942,86785,16213
34943,27146,4638
34944,27146,10634
34945,114150,12365
34946,77948,491
34947,77948,1224
34948,77948,8083
34949,77948,8084
34950,77948,8085
34951,77948,23625
34952,84281,921
34953,84281,4748
34954,84281,21775
34955,84281,26197
34956,46493,882
34957,112090,1632
34958,112090,21928
34959,112090,28176
34960,112090,58137
34961,37661,3282
34962,37661,4056
34963,37661,68580
34964,89708,10986
34965,67166,2
34966,59967,1205
34967,59967,7263
34968,59967,10289
34969,59967,11092
34970,84188,10989
34971,84188,12649
34972,84188,12650
34973,122080,7008
34974,122080,57621
34975,87428,5
34976,87428,2608
34977,87428,7295
34978,26505,854
34979,26505,1076
34980,26505,2525
34981,26505,3823
34982,26505,5358
34983,26505,6896
34984,15895,3733
34985,15895,5462
34986,28218,4890
34987,97795,3595
34988,94108,641
34989,94108,10673
34990,71827,882
34991,71827,9181
34992,126278,37802
34993,126278,54700
34994,84329,9118
34995,84329,11341
34996,84329,13466
34997,84329,13467
34998,84329,13468
34999,84329,13469
35000,122492,10195
35001,77461,2280
35002,24421,4305
35003,24421,4306
35004,24421,4307
35005,117408,20091
35006,96973,2455
35007,96973,6733
35008,96973,51954
35009,16640,3203
35010,71679,342
35011,87825,171
35012,87825,6194
35013,88075,6
35014,88075,614
35015,88075,12274
35016,89455,288
35017,148857,2387
35018,148857,4606
35019,157903,13133
35020,43599,3245
35021,70090,10650
35022,74103,7749
35023,74103,7750
35024,84347,11152
35025,100529,43
35026,100529,4205
35027,68722,178
35028,68722,308
35029,68722,13184
35030,85339,4898
35031,49049,284
35032,49049,6733
35033,49049,7437
35034,49049,46506
35035,49049,46507
35036,179251,28205
35037,137145,67994
35038,137145,67995
35039,137145,68937
35040,60599,1632
35041,60599,2394
35042,60599,11093
35043,60599,12501
35044,60599,14580
35045,60599,24930
35046,60599,24933
35047,60599,24934
35048,98369,36108
35049,129535,6
35050,84190,7370
35051,78464,3623
35052,78464,48860
35053,106124,1931
35054,64454,4606
35055,64454,5982
35056,64454,8219
35057,64454,38298
35058,64454,47077
35059,64454,47078
35060,4822,8411
35061,55723,3347
35062,55723,7662
35063,19823,6901
35064,19823,8583
35065,19823,14364
35066,112973,278
35067,112973,1382
35068,122930,8135
35069,128280,14919
35070,77016,10405
35071,77016,11448
35072,77016,11449
35073,77016,16312
35074,77016,46961
35075,77016,47169
35076,77016,47354
35077,52432,4
35078,84348,15156
35079,84348,15157
35080,84348,15158
35081,47462,328
35082,84892,491
35083,84892,2130
35084,103663,76
35085,103663,118
35086,103663,119
35087,103663,850
35088,103663,851
35089,103663,3221
35090,103663,7446
35091,103663,8555
35092,103663,74636
35093,103328,254
35094,103328,5358
35095,111174,10369
35096,111174,11709
35097,111174,11710
35098,111174,11711
35099,91911,38568
35100,102784,7764
35101,88036,559
35102,88036,11317
35103,88036,11341
35104,88036,11466
35105,51996,1962
35106,51996,53303
35107,75638,4908
35108,75638,6538
35109,75638,6778
35110,75638,9335
35111,75638,9974
35112,75638,10254
35113,75638,11068
35114,75638,16055
35115,75638,22862
35116,75638,22863
35117,75638,58260
35118,82675,306
35119,82675,1115
35120,82675,5358
35121,82675,6877
35122,82675,6896
35123,82675,10611
35124,82390,695
35125,82390,925
35126,82390,6692
35127,82390,10254
35128,38719,659
35129,76703,1574
35130,76703,10651
35131,17165,1778
35132,223195,8922
35133,148408,20091
35134,255948,18933
35135,255948,44989
35136,88273,76
35137,88273,119
35138,88273,320
35139,88273,3221
35140,88273,6417
35141,88273,9111
35142,82505,5855
35143,82505,7295
35144,82505,7493
35145,128564,6805
35146,128564,20235
35147,5422,6117
35148,86703,1311
35149,83670,16511
35150,42203,1704
35151,42203,2328
35152,42203,10869
35153,77462,9
35154,77462,83
35155,77462,309
35156,77462,5358
35157,77462,6586
35158,77462,7454
35159,77462,7466
35160,77462,11199
35161,77462,11920
35162,77462,11921
35163,77462,12096
35164,85735,3921
35165,85735,5358
35166,85735,5381
35167,85735,6896
35168,85735,7454
35169,85735,8352
35170,85735,11199
35171,85735,15671
35172,85735,21860
35173,83801,4176
35174,83801,5358
35175,83801,7090
35176,64071,16428
35177,168217,5488
35178,86597,2902
35179,86597,12686
35180,86597,12687
35181,86597,12689
35182,110160,9209
35183,101731,97
35184,101731,906
35185,101731,1030
35186,101731,10255
35187,101731,16060
35188,101731,23215
35189,82096,8411
35190,80271,215
35191,80271,771
35192,80271,84637
35193,80271,84638
35194,105348,1931
35195,110146,6748
35196,142585,537
35197,84342,4575
35198,104306,1931
35199,131360,5488
35200,124597,5070
35201,42628,5070
35202,124423,5906
35203,81678,1221
35204,41996,364
35205,123359,22865
35206,123359,23457
35207,123359,23838
35208,84577,21917
35209,84577,22061
35210,84577,24276
35211,84577,24277
35212,84577,24278
35213,70667,6417
35214,70667,11561
35215,70667,14756
35216,70667,14757
35217,70667,14758
35218,70667,50093
35219,101267,4
35220,101267,23
35221,101267,746
35222,101267,7377
35223,130717,33
35224,57230,5120
35225,57230,21700
35226,43687,659
35227,134738,2370
35228,134738,75053
35229,71720,955
35230,135312,10914
35231,135312,10915
35232,170263,3221
35233,170263,13294
35234,53898,441
35235,170517,6194
35236,170517,16064
35237,110336,5695
35238,110336,9266
35239,262243,20629
35240,537,309
35241,537,310
35242,537,311
35243,537,313
35244,537,314
35245,47405,6212
35246,90125,2265
35247,62214,8601
35248,15004,4
35249,151232,1869
35250,151232,3823
35251,82507,2514
35252,82507,3172
35253,82507,7437
35254,82507,7625
35255,82507,23277
35256,92171,10713
35257,13830,2826
35258,13830,2827
35259,64291,364
35260,64291,74118
35261,38753,41969
35262,38753,88985
35263,102639,1422
35264,102639,15733
35265,76492,5
35266,76492,2251
35267,207459,17180
35268,69778,1205
35269,69778,12137
35270,69778,12138
35271,196738,10202
35272,283101,694
35273,283101,3324
35274,283101,3391
35275,283101,10915
35276,283101,15505
35277,283101,72703
35278,283101,72704
35279,16387,632
35280,16387,14786
35281,33390,306
35282,33391,5488
35283,39062,33
35284,39062,10210
35285,109600,2370
35286,40709,20500
35287,48202,14047
35288,71723,955
35289,34078,9266
35290,34078,14838
35291,35253,17027
35292,68734,3281
35293,68734,6194
35294,68734,22695
35295,86838,2376
35296,86838,5490
35297,86838,7281
35298,86838,9349
35299,79697,11370
35300,79697,23365
35301,134371,25673
35302,134371,30033
35303,109843,288
35304,109843,7352
35305,109843,21627
35306,109843,21628
35307,109843,21629
35308,84306,7373
35309,84306,10290
35310,40075,6082
35311,39779,1830
35312,116463,10345
35313,99579,1249
35314,99579,10051
35315,72391,508
35316,72391,3635
35317,84284,3324
35318,84284,4606
35319,84284,8469
35320,84284,8659
35321,84284,11376
35322,84284,46234
35323,84284,67360
35324,84284,77343
35325,84284,77344
35326,18112,3450
35327,105210,62452
35328,89723,306
35329,57089,7582
35330,75736,6692
35331,75736,10405
35332,75736,32168
35333,75736,41968
35334,75736,41969
35335,202973,3902
35336,27543,59666
35337,122928,8924
35338,108512,5070
35339,108512,9182
35340,149190,641
35341,149190,10673
35342,50950,35673
35343,98303,12077
35344,98303,36904
35345,98303,40949
35346,55327,201
35347,55327,11237
35348,55327,33137
35349,55327,71291
35350,32904,13459
35351,32904,13460
35352,32904,85309
35353,50845,83
35354,50845,7673
35355,95508,955
35356,91122,59196
35357,80280,3631
35358,110525,306
35359,117691,11870
35360,117691,64666
35361,27480,1380
35362,27480,2806
35363,27480,8081
35364,27480,11840
35365,27480,15089
35366,82618,58399
35367,99770,83
35368,99770,591
35369,99770,779
35370,99770,856
35371,99770,1266
35372,99770,2927
35373,99770,7454
35374,99770,10031
35375,99770,11199
35376,99770,11620
35377,99770,11920
35378,99770,13170
35379,99770,20409
35380,99770,32328
35381,99770,50093
35382,99770,72497
35383,72479,6194
35384,106016,6
35385,43172,6
35386,60985,6861
35387,60985,11955
35388,60985,42542
35389,49846,20184
35390,97690,17444
35391,82485,1786
35392,82485,3608
35393,82485,11647
35394,82485,23770
35395,82485,23771
35396,82485,23772
35397,82485,23773
35398,9736,694
35399,9736,2585
35400,9736,15671
35401,82990,4
35402,82990,3172
35403,82990,6302
35404,82990,21223
35405,135161,7926
35406,135161,72548
35407,135161,74832
35408,135161,75746
35409,135161,75747
35410,59897,559
35411,59897,1584
35412,99650,2761
35413,121823,3393
35414,66893,641
35415,66893,10673
35416,98066,3172
35417,98066,7625
35418,98066,84640
35419,86759,3546
35420,75244,17208
35421,48770,938
35422,48770,86119
35423,94348,491
35424,84172,10485
35425,83542,450
35426,83542,1972
35427,83542,7829
35428,83542,10947
35429,83542,11080
35430,83542,11082
35431,83542,11083
35432,83542,19621
35433,17216,3271
35434,85741,186
35435,133557,3268
35436,133557,3324
35437,133557,9137
35438,17375,3308
35439,61012,342
35440,61012,343
35441,26233,2894
35442,24863,6
35443,149763,6194
35444,149763,11683
35445,149763,79552
35446,149763,79553
35447,149763,79554
35448,86983,2669
35449,86983,17513
35450,41530,76
35451,41530,118
35452,41530,850
35453,37635,60
35454,37635,14108
35455,174946,31782
35456,72245,10338
35457,128158,94
35458,128158,2577
35459,128158,3921
35460,128158,17932
35461,82684,711
35462,82684,10221
35463,87826,5
35464,87826,2608
35465,87826,8000
35466,262988,10915
35467,262988,14773
35468,126797,7584
35469,64689,81
35470,64689,8532
35471,64689,13184
35472,64689,13648
35473,64689,13649
35474,84287,7315
35475,84287,9349
35476,84287,20277
35477,84287,20446
35478,84287,21634
35479,84287,23949
35480,113947,1591
35481,113947,13195
35482,56558,306
35483,88912,893
35484,39814,288
35485,39814,5789
35486,39814,23012
35487,39814,23013
35488,39814,23014
35489,65049,14829
35490,128248,3353
35491,128248,5267
35492,128639,36836
35493,128639,36837
35494,71730,50997
35495,71730,53273
35496,84341,13369
35497,24385,5387
35498,13078,2813
35499,13078,6724
35500,13078,77919
35501,13078,77920
35502,82690,6125
35503,47878,898
35504,47878,21541
35505,82693,308
35506,87502,4
35507,87502,11084
35508,87502,11395
35509,84170,88976
35510,84170,88977
35511,84170,88978
35512,96724,33
35513,96724,10146
35514,96724,10163
35515,87827,289
35516,87827,290
35517,87827,444
35518,87827,711
35519,87827,10893
35520,87827,13480
35521,74545,6
35522,84226,13362
35523,84226,44815
35524,84226,44816
35525,97430,11112
35526,97430,11113
35527,84194,17563
35528,125623,591
35529,125623,7811
35530,125623,10303
35531,118957,3207
35532,118957,7584
35533,118957,9129
35534,118957,10950
35535,118957,12752
35536,118957,18988
35537,118957,41905
35538,46429,15948
35539,45961,3768
35540,26405,8412
35541,26405,55947
35542,82631,2605
35543,82631,10221
35544,82631,59391
35545,123105,7625
35546,123105,10936
35547,123105,11407
35548,133458,228
35549,133458,1929
35550,133458,6181
35551,35683,58204
35552,35683,58205
35553,286267,29650
35554,135647,10285
35555,135647,11362
35556,105531,17837
35557,121879,58666
35558,13391,1393
35559,13391,2788
35560,13391,4641
35561,13391,5261
35562,13391,7394
35563,13391,7542
35564,13391,9149
35565,13391,11543
35566,79070,311
35567,79070,5358
35568,79070,11776
35569,79070,18367
35570,79070,21972
35571,79070,23616
35572,110540,6
35573,77878,2908
35574,77878,5340
35575,77878,5358
35576,77878,5381
35577,77878,7089
35578,77878,7454
35579,77878,7827
35580,77878,8352
35581,77878,24463
35582,88564,5120
35583,14720,2902
35584,127493,831
35585,127493,925
35586,127493,10254
35587,86837,223
35588,86837,224
35589,86837,1972
35590,98631,3656
35591,98631,6999
35592,98631,25348
35593,95808,72757
35594,20528,882
35595,20528,75232
35596,73646,11550
35597,73646,53884
35598,73646,53885
35599,40343,4952
35600,40343,13735
35601,40343,36554
35602,40343,36555
35603,65851,7277
35604,19794,1843
35605,19794,2224
35606,19794,10254
35607,19794,10808
35608,19794,25473
35609,19794,61814
35610,114606,13161
35611,84166,4748
35612,52001,322
35613,52001,5267
35614,52001,9225
35615,121602,25660
35616,78049,11462
35617,78049,11581
35618,78049,17009
35619,78049,19643
35620,78049,19865
35621,12594,2188
35622,12594,3417
35623,80215,84489
35624,123025,429
35625,123025,2785
35626,123025,4811
35627,123025,9993
35628,121793,83
35629,121793,310
35630,121793,13836
35631,121793,13837
35632,43652,4589
35633,43652,42670
35634,82911,5227
35635,82911,7429
35636,82911,8360
35637,82911,21754
35638,82911,21755
35639,45585,2675
35640,45585,6972
35641,45585,6973
35642,72976,7
35643,72976,56
35644,72976,306
35645,72976,444
35646,72976,862
35647,72976,6735
35648,72976,7294
35649,135708,10989
35650,135708,55060
35651,137429,3245
35652,137429,6194
35653,53354,7694
35654,68280,694
35655,68280,1666
35656,68280,15671
35657,68280,21172
35658,110253,8411
35659,73935,11093
35660,73935,12178
35661,37343,1314
35662,37343,12446
35663,37343,12447
35664,91549,5267
35665,51956,8411
35666,50620,491
35667,50620,5219
35668,50620,12292
35669,120676,8411
35670,82099,5225
35671,82099,92952
35672,16276,3092
35673,16276,6586
35674,16276,7799
35675,16276,11244
35676,16276,11246
35677,16276,11359
35678,16276,11360
35679,63172,49405
35680,59517,5238
35681,58547,5860
35682,58547,12292
35683,58547,27050
35684,58547,34035
35685,58547,34981
35686,84323,86089
35687,84323,88526
35688,60747,1836
35689,60747,7263
35690,81188,521
35691,45314,60995
35692,45314,60996
35693,45314,60997
35694,59434,8423
35695,59434,14035
35696,25746,3923
35697,25746,4868
35698,25746,5070
35699,25746,6516
35700,25746,7542
35701,25746,9177
35702,25746,9300
35703,25746,10921
35704,25746,11726
35705,25746,11846
35706,49363,882
35707,49363,75232
35708,13678,844
35709,13678,2668
35710,13678,3823
35711,13678,5358
35712,13678,7715
35713,13678,11745
35714,13678,11912
35715,13678,68106
35716,13678,68108
35717,62012,5821
35718,13728,83
35719,13728,616
35720,13728,7248
35721,13728,22683
35722,13728,22758
35723,101519,19402
35724,101519,19403
35725,101519,19404
35726,22969,659
35727,50675,3245
35728,50675,6194
35729,32070,516
35730,32070,1314
35731,114958,6371
35732,114958,23529
35733,114958,23530
35734,97614,694
35735,97614,762
35736,97614,846
35737,97614,1030
35738,97614,12199
35739,16277,7943
35740,98536,6194
35741,98536,9329
35742,245984,6194
35743,190407,21
35744,83098,8411
35745,185147,20798
35746,129609,4641
35747,30998,3901
35748,30998,23034
35749,43363,8411
35750,51389,8411
35751,249264,8411
35752,16016,235
35753,16016,3922
35754,16016,13210
35755,102780,5267
35756,102780,9987
35757,102780,11752
35758,102780,13241
35759,102780,16486
35760,102780,20782
35761,112136,52473
35762,119431,48856
35763,119431,57426
35764,119431,57427
35765,85446,491
35766,89702,8411
35767,62069,17513
35768,62069,17537
35769,70584,2811
35770,70584,7405
35771,70584,7619
35772,70584,15345
35773,135313,10915
35774,135313,10916
35775,24409,4359
35776,62720,6194
35777,62720,15844
35778,75204,14551
35779,75204,14552
35780,48161,5241
35781,82781,3412
35782,144784,6
35783,38716,306
35784,130002,10722
35785,130002,10725
35786,53778,92539
35787,53778,92540
35788,80440,856
35789,80440,2700
35790,80440,41208
35791,185934,21254
35792,229610,6
35793,18666,8039
35794,40829,8039
35795,40829,44263
35796,46114,74023
35797,4311,1650
35798,33360,7961
35799,10792,9
35800,10792,6849
35801,70863,7537
35802,82708,124
35803,82708,608
35804,82708,986
35805,82708,2067
35806,82708,4349
35807,82708,11237
35808,143800,12793
35809,143800,13869
35810,140420,2
35811,140420,6125
35812,18758,8039
35813,18735,8039
35814,19274,18674
35815,46124,8039
35816,18867,8039
35817,220106,6301
35818,220106,15262
35819,220106,70998
35820,26152,856
35821,26152,3823
35822,26152,22761
35823,26152,22763
35824,13679,6973
35825,13679,7453
35826,232005,3324
35827,94380,25197
35828,49522,288
35829,49522,2310
35830,49522,50246
35831,125504,3546
35832,125504,4811
35833,125504,27832
35834,125504,52332
35835,38425,18675
35836,18741,6379
35837,18741,8039
35838,91333,7587
35839,91333,11045
35840,91333,11049
35841,98545,17619
35842,152795,254
35843,152795,3984
35844,152795,6477
35845,152795,17931
35846,152795,19437
35847,152795,60111
35848,294261,3268
35849,139325,77322
35850,112336,43
35851,112336,290
35852,112336,444
35853,112336,2363
35854,112336,2364
35855,112336,10893
35856,112336,18713
35857,96821,44431
35858,93289,7961
35859,93289,77870
35860,83389,10342
35861,83389,11726
35862,83389,11846
35863,83389,11847
35864,83389,11848
35865,83389,11849
35866,83389,32853
35867,71883,4288
35868,71883,12387
35869,259292,6
35870,259292,50226
35871,43157,306
35872,97598,8411
35873,55615,12081
35874,61591,2883
35875,61591,6452
35876,61591,13113
35877,25539,2521
35878,135225,6162
35879,135225,6339
35880,85525,17387
35881,10044,2521
35882,10044,3054
35883,18707,2521
35884,18707,3055
35885,18707,37065
35886,125409,6197
35887,125409,11858
35888,81850,2918
35889,81850,9155
35890,34280,64
35891,34280,1742
35892,34280,7110
35893,34280,7508
35894,146405,15108
35895,76349,15071
35896,36960,2873
35897,36960,63457
35898,36960,63458
35899,37032,5798
35900,81179,11295
35901,147829,8411
35902,88284,138
