,movie_id,genre_id
48657,58631,35
48658,58631,80
48659,58631,18
48660,58631,53
48661,87302,878
48662,87302,27
48663,87302,35
48664,58591,18
48665,214671,99
48666,152747,28
48667,152747,12
48668,152747,18
48669,64077,9648
48670,64077,53
48671,36212,878
48672,36212,14
48673,36212,12
48674,36212,10751
48675,36247,28
48676,36247,878
48677,36247,14
48678,127374,18
48679,103648,18
48680,65056,35
48681,65056,18
48682,65056,10749
48683,42716,12
48684,42716,80
48685,42716,53
48686,78235,35
48687,293412,12
48688,293412,18
48689,40221,878
48690,40221,35
48691,40221,27
48692,50441,28
48693,50441,80
48694,50441,18
48695,50441,53
48696,82627,99
48697,103195,99
48698,19594,16
48699,19594,35
48700,19594,10751
48701,80274,878
48702,80274,28
48703,80274,12
48704,37342,35
48705,37342,27
48706,37342,53
48707,200481,16
48708,200481,10749
48709,88274,35
48710,88274,10749
48711,210624,99
48712,213121,16
48713,213121,35
48714,213121,10751
48715,174988,35
48716,174988,10402
48717,256396,10402
48718,190847,878
48719,190847,53
48720,190847,27
48721,57725,18
48722,57725,9648
48723,57725,53
48724,127929,99
48725,225975,80
48726,225975,18
48727,225975,53
48728,4519,35
48729,4519,18
48730,208134,35
48731,19658,18
48732,19658,28
48733,19658,53
48734,19658,80
48735,168027,35
48736,76338,28
48737,76338,12
48738,76338,14
48739,44005,28
48740,44005,18
48741,75905,9648
48742,75905,53
48743,460870,99
48744,13390,80
48745,13390,53
48746,83059,18
48747,39469,878
48748,39469,28
48749,152532,18
48750,152532,36
48751,97434,35
48752,97434,80
48753,133200,18
48754,226632,35
48755,48011,99
48756,48011,10402
48757,58166,18
48758,55208,28
48759,55208,53
48760,55208,10749
48761,55208,10769
48762,44745,12
48763,44745,28
48764,44745,53
48765,73500,28
48766,73500,80
48767,73500,35
48768,73500,10749
48769,194101,18
48770,15709,35
48771,66538,10749
48772,66538,18
48773,224746,18
48774,187022,18
48775,124075,99
48776,193212,10770
48777,193212,18
48778,193212,36
48779,193212,10752
48780,16242,18
48781,16242,80
48782,91325,99
48783,144613,18
48784,156566,37
48785,265727,80
48786,265727,28
48787,162215,18
48788,162215,28
48789,162215,53
48790,162215,10752
48791,72890,35
48792,172803,18
48793,172803,53
48794,189747,99
48795,123377,18
48796,121565,878
48797,121565,53
48798,121565,18
48799,14297,99
48800,42950,18
48801,42950,35
48802,42950,10749
48803,42950,10751
48804,230158,35
48805,96924,35
48806,56579,99
48807,127880,18
48808,52045,35
48809,52045,18
48810,85822,99
48811,61936,35
48812,61936,10749
48813,121674,18
48814,121674,10749
48815,184149,99
48816,135670,27
48817,135670,9648
48818,135670,53
48819,175574,16
48820,175574,35
48821,175574,10751
48822,12636,28
48823,12636,10769
48824,12636,27
48825,12636,878
48826,49186,878
48827,49186,12
48828,49186,28
48829,295045,28
48830,295045,12
48831,80188,28
48832,80188,80
48833,80188,18
48834,80188,53
48835,128266,18
48836,128266,36
48837,184802,35
48838,184802,10402
48839,64458,35
48840,64458,10749
48841,250610,27
48842,250610,18
48843,69056,28
48844,44900,10751
48845,44900,35
48846,28592,27
48847,118153,12
48848,118153,10751
48849,118153,14
48850,155399,12
48851,155399,14
48852,19644,28
48853,19644,18
48854,19644,36
48855,43208,99
48856,24786,18
48857,24786,10749
48858,24786,10752
48859,51215,27
48860,51215,28
48861,99534,18
48862,137093,35
48863,159151,99
48864,159151,36
48865,159151,10402
48866,191421,10749
48867,191421,18
48868,243860,18
48869,225703,35
48870,49914,18
48871,124581,28
48872,124581,53
48873,110674,28
48874,110674,37
48875,198365,9648
48876,198365,53
48877,198365,18
48878,84324,18
48879,84324,35
48880,84324,28
48881,78294,27
48882,78294,53
48883,123362,27
48884,123362,9648
48885,123362,14
48886,123362,53
48887,67530,18
48888,67530,53
48889,36820,35
48890,36820,10751
48891,53318,14
48892,53318,12
48893,53318,10751
48894,222858,53
48895,222858,35
48896,222858,27
48897,122408,27
48898,93498,99
48899,121555,99
48900,4146,35
48901,4146,18
48902,21776,28
48903,21776,18
48904,21776,80
48905,19039,18
48906,19039,36
48907,85312,99
48908,193645,99
48909,87380,18
48910,87380,53
48911,159988,99
48912,159988,80
48913,159988,9648
48914,192393,35
48915,192393,10749
48916,192393,18
48917,15725,99
48918,97971,27
48919,187927,18
48920,205220,18
48921,203833,18
48922,146304,35
48923,43213,28
48924,43213,80
48925,43213,53
48926,209274,18
48927,163590,35
48928,261508,18
48929,70224,28
48930,70224,9648
48931,232018,10751
48932,232018,18
48933,238407,18
48934,41498,16
48935,41498,14
48936,41498,12
48937,176983,28
48938,176983,16
48939,176983,12
48940,92119,53
48941,92119,10769
48942,80521,18
48943,80521,10749
48944,80521,10751
48945,13293,28
48946,13293,53
48947,101299,12
48948,101299,28
48949,101299,878
48950,57158,12
48951,57158,14
48952,64686,18
48953,64686,28
48954,64686,12
48955,64686,14
48956,42461,18
48957,42461,10769
48958,153820,18
48959,46997,28
48960,46997,12
48961,46997,10751
48962,46997,14
48963,58258,18
48964,58258,9648
48965,58258,53
48966,24506,99
48967,129405,18
48968,129405,36
48969,129405,10752
48970,169219,53
48971,169219,9648
48972,28550,16
48973,28550,10751
48974,51402,99
48975,61194,10749
48976,61194,878
48977,171861,878
48978,171861,53
48979,194509,35
48980,4578,18
48981,146239,35
48982,41602,28
48983,41602,35
48984,41602,18
48985,41602,10749
48986,41602,53
48987,293092,18
48988,293092,35
48989,15991,14
48990,15991,27
48991,204435,28
48992,204435,878
48993,124517,18
48994,124517,14
48995,188044,99
48996,275905,37
48997,42286,53
48998,42286,18
48999,200462,27
49000,154663,35
49001,137312,35
49002,218329,28
49003,218329,53
49004,42870,878
49005,42870,27
49006,85024,27
49007,107781,27
49008,231472,35
49009,3030,14
49010,3030,53
49011,3030,878
49012,76422,18
49013,76422,10751
49014,52608,18
49015,52608,878
49016,121642,18
49017,121642,10749
49018,121642,10752
49019,25781,18
49020,202436,18
49021,31035,35
49022,31035,80
49023,31035,18
49024,80662,18
49025,80662,53
49026,80662,27
49027,251367,35
49028,107311,28
49029,107311,53
49030,27294,12
49031,27294,35
49032,239747,99
49033,36618,35
49034,36618,53
49035,94639,99
49036,40466,27
49037,40466,28
49038,40466,53
49039,252622,35
49040,109445,16
49041,109445,12
49042,109445,10751
49043,31297,28
49044,31297,10769
49045,18547,14
49046,18547,27
49047,18547,53
49048,64534,27
49049,77403,28
49050,77403,35
49051,162494,99
49052,200713,35
49053,75564,27
49054,75564,878
49055,75564,80
49056,137174,18
49057,137174,10749
49058,42732,18
49059,60366,35
49060,60366,27
49061,60366,53
49062,140750,35
49063,140750,27
49064,31332,18
49065,110919,10752
49066,110919,18
49067,110919,10769
49068,201749,18
49069,201749,35
49070,37445,10402
49071,187628,18
49072,187628,10402
49073,187628,10749
49074,51859,878
49075,51859,28
49076,51859,35
49077,51859,16
49078,51859,37
49079,86829,18
49080,86829,10402
49081,39378,18
49082,39378,10402
49083,106646,80
49084,106646,18
49085,106646,35
49086,204082,28
49087,204082,53
49088,30877,12
49089,30877,27
49090,30877,53
49091,2072,28
49092,2072,878
49093,2072,53
49094,4839,18
49095,4839,10749
49096,46793,53
49097,46793,18
49098,222487,18
49099,43254,37
49100,186399,99
49101,155096,18
49102,192136,18
49103,192136,36
49104,152737,35
49105,152737,18
49106,21930,28
49107,21930,27
49108,21930,878
49109,16692,12
49110,16692,28
49111,16692,18
49112,16693,12
49113,16693,28
49114,57210,10770
49115,57210,10751
49116,57210,18
49117,180048,14
49118,180048,10402
49119,180048,10749
49120,209282,18
49121,215739,18
49125,136850,80
49126,136850,53
49127,134366,27
49128,75629,16
49129,75629,878
49130,75629,28
49131,75629,18
49132,58043,18
49133,58043,35
49134,214597,27
49135,214597,35
49136,158916,37
49137,158916,53
49138,174311,35
49139,174311,18
49140,41831,28
49141,41831,12
49142,41831,18
49143,41831,10751
49144,212063,99
49145,158994,99
49146,158994,18
49147,44038,99
49148,89883,18
49149,89883,10749
49150,22899,14
49151,22899,28
49152,22899,27
49153,22899,878
49154,22899,12
49155,16985,35
49156,168672,18
49157,168672,80
49158,116745,12
49159,116745,35
49160,116745,18
49161,116745,14
49162,152601,10749
49163,152601,878
49164,152601,18
49165,18510,28
49166,18510,18
49167,18511,18
49168,18511,12
49169,18511,28
49170,39260,28
49171,39260,35
49172,39260,27
49173,39260,878
49174,163392,35
49175,90563,18
49176,90563,35
49177,90563,10749
49178,35637,18
49179,86817,18
49180,86817,878
49181,184314,18
49182,48880,16
49183,48880,10751
49184,107916,18
49185,107916,35
49186,309410,99
49187,54236,18
49188,59833,80
49189,54283,12
49190,54283,28
49191,54283,18
49192,177203,53
49193,177203,10770
49194,177203,18
49195,177203,36
49196,159142,99
49197,172897,35
49198,172897,18
49199,45697,10751
49200,45697,18
49201,215830,27
49202,215830,53
49203,215830,9648
49204,25028,27
49205,25028,28
49206,25028,53
49207,264061,10752
49208,224659,99
49209,57047,28
49210,57047,53
49211,57047,12
49212,55547,27
49213,55547,28
49214,55547,53
49215,121636,35
49216,121636,18
49217,121636,10749
49218,238478,99
49219,26131,10770
49220,26131,18
49221,26131,10749
49222,26131,37
49223,178290,99
49224,40448,27
49225,176297,35
49226,176297,18
49227,176297,27
49228,43967,16
49229,43967,35
49230,43967,14
49231,43967,878
49232,14569,35
49233,64632,99
49234,193756,28
49235,193756,18
49236,193756,53
49237,193756,10752
49238,47257,16
49239,28769,18
49240,28769,10751
49241,146712,10751
49242,146712,14
49243,18624,28
49244,18624,12
49245,18624,18
49246,197033,35
49247,197033,18
49248,197033,10749
49249,115023,18
49250,119288,10769
49251,119288,99
49252,132141,18
49253,87392,18
49254,121573,99
49255,121573,27
49256,5546,35
49257,5546,878
49258,70338,10751
49259,70338,14
49260,214083,99
49261,47794,80
49262,47794,18
49263,47794,9648
49264,47794,53
49265,210024,18
49266,29600,27
49267,29600,53
49268,18231,28
49269,18231,878
49270,140823,35
49271,140823,18
49272,140823,36
49273,236661,99
49274,107978,35
49275,99880,53
49276,89995,878
49277,89995,27
49278,85494,878
49279,18977,14
49280,18977,10751
49281,18977,12
49282,40897,28
49283,40897,18
49284,54265,28
49285,54265,18
49286,69717,18
49287,69717,10751
49288,8985,35
49289,8985,18
49290,18619,36
49291,18619,10752
49292,186279,99
49293,40955,27
49294,40955,9648
49295,40955,53
49296,54272,12
49297,54272,28
49298,54272,18
49299,176389,18
49300,167502,99
49301,167502,16
49302,57830,18
49303,183258,53
49304,183258,80
49305,241765,28
49306,241765,80
49307,241765,18
49308,241765,9648
49309,241765,53
49310,157351,18
49311,157351,53
49312,15216,18
49313,49852,14
49314,49852,28
49315,49852,10751
49316,220674,10770
49317,220674,35
49318,220674,10752
49319,220674,18
49320,92675,53
49321,40059,18
49322,40059,27
49323,40059,878
49324,110548,10770
49325,110548,53
49326,110548,28
49327,38792,12
49328,38792,35
49329,256750,27
49330,256750,18
49331,256750,53
49332,256750,9648
49333,132812,99
49334,45130,35
49335,45130,10749
49336,29130,27
49337,29565,27
49338,29565,53
49339,29565,10749
49340,29565,10769
49341,54274,12
49342,54274,28
49343,54274,18
49344,54273,28
49345,54273,12
49346,54273,18
49347,234652,27
49348,234652,99
49349,213842,18
49350,213842,53
49351,127913,18
49352,29128,27
49353,29128,9648
49354,29128,10749
49355,29128,10769
49356,67750,35
49357,67750,10769
49358,77161,35
49359,75300,18
49360,75300,28
49361,116853,18
49362,116853,10770
49363,228331,18
49364,20986,28
49365,20986,12
49366,20986,16
49367,20986,35
49368,23452,28
49369,23452,12
49370,23452,16
49371,23452,35
49372,140447,18
49373,18269,10749
49374,18269,16
49375,18269,10751
49376,18269,12
49377,87516,18
49378,87516,53
49379,87516,9648
49380,87516,28
49381,59993,10752
49382,59993,99
49383,59993,36
49384,59993,18
49385,59993,10770
49386,114903,35
49387,29129,27
49388,29129,10769
49389,25866,35
49390,25866,80
49391,209232,35
49392,209232,80
49393,54275,28
49394,54275,12
49395,54275,18
49396,21410,28
49397,21410,18
49398,54276,18
49399,109443,35
49400,84192,99
49401,170039,99
49402,170039,18
49403,173301,99
49404,173301,36
49405,187541,18
49406,213015,18
49407,213015,28
49408,230170,35
49409,82362,18
49410,82362,9648
49411,82362,53
49412,42892,35
49413,210041,35
49414,45241,35
49415,58799,35
49416,58799,18
49417,70490,28
49418,70490,80
49419,70490,18
49420,70490,53
49421,110415,28
49422,110415,878
49423,110415,18
49424,37129,10752
49425,37129,18
49426,37129,35
49427,20894,10751
49428,20894,878
49429,20894,12
49430,20878,12
49431,20878,35
49432,20878,10749
49433,69278,53
49434,69278,878
49435,121691,27
49436,121691,28
49437,121691,53
49438,121691,99
49439,58899,27
49440,40342,27
49441,40342,14
49442,139718,35
49443,166271,27
49444,166271,9648
49445,166271,53
49446,42213,35
49447,42213,53
49448,42213,9648
49449,158990,35
49450,158990,80
49451,27190,12
49452,27190,35
49453,154226,35
49454,154226,18
49455,37168,12
49456,37168,18
49457,37168,35
49458,37168,10751
49459,180894,28
49460,180894,80
49461,180894,53
49462,21138,12
49463,21138,18
49464,21138,28
49465,21138,35
49466,21138,878
49467,21138,10751
49468,11367,28
49469,11367,35
49470,39055,18
49471,39055,10751
49472,245226,99
49473,142487,18
49474,95383,99
49475,67737,27
49476,194188,35
49477,54861,28
49478,86331,18
49479,86331,10749
49480,103742,18
49481,103742,10752
49482,103742,36
49483,83869,35
49484,83869,18
49485,74626,80
49486,74626,53
49487,74626,9648
49488,11039,35
49489,11039,878
49490,62989,53
49491,62989,878
49492,62989,28
49493,78362,18
49494,78362,27
49495,78362,53
49496,78362,878
49497,43766,18
49498,82679,35
49499,91551,16
49500,91551,18
49501,79113,35
49502,79113,18
49503,79113,10751
49504,233063,35
49505,289336,10770
49506,289336,18
49507,222413,35
49508,69353,53
49509,69353,18
49510,189803,18
49511,118778,18
49512,118778,53
49513,118778,10769
49514,420743,18
49515,420743,35
49516,388182,9648
49517,388182,80
49518,388182,18
49519,5995,35
49520,5995,18
49521,246314,35
49522,203060,18
49523,203060,10749
49524,130233,18
49525,130233,10749
49526,130694,35
49527,130694,18
49528,117467,35
49529,117467,18
49530,117467,10749
49531,52477,878
49532,210842,27
49533,210842,35
49534,176085,35
49535,174358,99
49536,174358,36
49537,228407,18
49538,398452,10749
49539,398452,18
49540,229974,35
49541,169881,12
49542,169881,18
49543,169881,36
49544,27584,35
49545,174928,18
49546,37420,9648
49547,37420,878
49548,199782,99
49549,199782,10402
49550,28323,28
49551,28323,18
49552,28323,37
49553,28323,10752
49554,253988,18
49555,253988,10751
49556,214139,18
49557,214139,53
49558,25583,35
49559,186929,53
49560,186929,18
49561,224950,53
49562,58515,16
49563,58515,18
49564,46445,35
49565,46445,37
49566,14499,12
49567,14499,18
49568,14499,14
49569,14499,10751
49570,14499,9648
49571,54277,12
49572,54277,28
49573,54277,18
49574,149725,37
49575,163795,35
49576,127866,18
49577,100812,10749
49578,100812,18
49579,100812,53
49580,225747,28
49581,225747,53
49582,185267,27
49583,185267,878
49584,185267,28
49585,28981,12
49586,28981,35
49587,28981,10752
49588,119278,27
49589,8213,18
49590,25707,53
49591,25707,80
49592,211233,28
49593,211233,35
49594,211233,80
49595,84283,18
49596,69406,35
49597,69406,10769
49598,171910,99
49599,64807,35
49600,229296,99
49601,229296,10402
49602,17478,28
49603,17478,80
49604,17478,18
49605,17478,53
49606,230864,99
49607,72123,99
49608,13194,28
49609,13194,16
49610,13194,14
49611,13194,878
49612,35076,99
49613,30077,99
49614,209504,28
49615,209504,878
49616,53500,53
49617,53500,18
49618,240629,99
49619,195269,28
49620,195269,12
49621,35718,27
49622,35718,10769
49623,58061,37
49624,58061,12
49625,58061,10751
49626,265111,99
49627,115283,35
49628,159024,12
49629,159024,35
49630,84152,27
49631,84152,53
49632,84152,878
49633,84152,28
49634,84152,14
49635,66469,28
49636,66469,35
49637,66469,80
49638,66469,53
49639,44432,99
49640,227348,27
49641,227348,53
49642,152603,18
49643,152603,10749
49644,101740,80
49645,101740,18
49646,170309,80
49647,170309,878
49648,32616,35
49649,32616,18
49650,36671,18
49651,36671,27
49652,36671,53
49653,81462,18
49654,13632,28
49655,13632,12
49656,76127,99
49657,183654,18
49658,257618,9648
49659,257618,35
49660,257618,18
49661,31013,27
49662,31013,878
49663,41932,28
49664,41932,35
49665,54229,18
49666,54229,53
49667,15826,27
49668,15826,18
49669,40593,12
49670,40593,18
49671,40593,878
49672,40593,53
49673,37488,28
49674,42329,28
49675,42329,14
49676,42329,878
49677,42329,53
49678,42329,37
49679,72091,878
49680,191714,18
49681,191714,10749
49682,114718,10751
49683,48734,35
49684,143777,27
49685,143777,878
49686,143777,53
49687,124409,28
49688,124409,878
49689,14432,18
49690,14432,10749
49691,199177,18
49692,199177,10752
49693,107445,35
49694,124623,99
49695,39516,18
49696,39516,10752
49697,40034,18
49698,40034,27
49699,40034,9648
49700,40034,53
49701,245775,18
49702,53389,18
49703,53389,53
49704,53389,10769
49705,8434,18
49706,8434,35
49707,8434,10749
49708,206183,53
49709,206183,27
49710,122796,53
49711,317246,12
49712,111473,18
49713,111473,10749
49714,204810,35
49715,204810,80
49716,126963,16
49717,126963,28
49718,136735,18
49719,136735,80
49720,153158,16
49721,153158,12
49722,153158,10749
49723,56965,35
49724,243531,28
49725,243531,53
49726,290075,18
49727,292062,28
49728,292062,80
49729,292062,18
49730,95410,28
49731,95410,12
49732,95410,37
49733,54773,35
49734,54773,10749
49735,120497,35
49736,120497,10749
49737,95504,35
49738,177945,18
49739,127560,18
49740,127560,36
49741,83896,35
49742,83896,27
49743,83896,878
49744,277809,37
49745,118289,18
49746,118289,10749
49747,109391,18
49748,159128,18
49749,159128,27
49750,159128,53
49751,39102,28
49752,39102,16
49753,39102,12
49754,79690,99
49755,79690,10402
49756,150249,35
49757,150249,18
49758,150249,10749
49759,94747,18
49760,89581,18
49761,90966,35
49762,90966,10749
49763,24671,12
49764,24671,18
49765,24671,10752
49766,96944,10752
49767,96944,18
49768,96944,53
49769,190880,35
49770,173467,99
49771,193638,35
49772,193638,18
49773,193638,10749
49774,193638,10752
49775,4949,37
49776,110992,18
49777,27093,18
49778,225235,18
49779,245170,16
49780,245170,12
49781,245170,14
49782,16076,35
49783,33114,18
49784,63206,99
49785,63206,27
49786,63206,878
49787,71847,35
49788,152206,35
49789,206408,35
49790,206408,18
49791,206408,10749
49792,176068,53
49793,176068,878
49794,168806,10402
49795,168806,18
49796,39148,28
49797,39148,16
49798,73554,27
49799,73554,53
49800,38189,28
49801,38189,9648
49802,63954,99
49803,113594,12
49804,113594,16
49805,60140,18
49806,60140,80
49807,75507,14
49808,75507,28
49809,75507,878
49810,110391,18
49811,75404,28
49812,75404,35
49813,75404,10769
49814,173340,10749
49815,173340,18
49816,121498,27
49817,159002,99
49818,140174,28
49819,140174,27
49820,140174,53
49821,211024,99
49822,164278,14
49823,126749,18
49824,126749,9648
49825,168530,28
49826,168530,35
49827,84971,35
49828,84971,18
49829,84971,9648
49830,81867,35
49831,20305,99
49832,20305,36
49833,137094,28
49834,137094,18
49835,137094,53
49836,157350,12
49837,157350,28
49838,157350,878
49839,6418,18
49840,6418,10402
49841,31334,28
49842,31334,18
49843,31334,10769
49844,15494,12
49845,15494,10770
49846,240916,80
49847,240916,53
49848,54642,99
49849,54642,10402
49850,91052,35
49851,221667,18
49852,51259,28
49853,51259,18
49854,51259,878
49855,182972,14
49856,182972,18
49857,95943,18
49858,159037,99
49859,159037,18
49860,159037,36
49861,102207,12
49862,102207,35
49863,52395,27
49864,52395,53
49865,91817,27
49866,79316,27
49867,242661,35
49868,163875,99
49869,81600,53
49870,81600,10769
49871,19551,27
49872,31769,28
49873,31769,16
49874,31769,878
49875,91380,9648
49876,91380,80
49877,2442,28
49878,2442,18
49879,2442,53
49880,29403,27
49881,29403,53
49882,101352,35
49883,55922,35
49884,84178,53
49885,84178,27
49886,41374,80
49887,41374,53
49888,41374,27
49889,59145,28
49890,59145,53
49891,149206,10770
49892,149206,18
49893,10958,18
49894,10958,53
49895,10958,10770
49896,118011,18
49897,118011,10749
49898,118011,53
49899,26657,80
49900,26657,18
49901,135855,18
49902,88293,99
49903,159932,18
49904,159932,80
49905,159932,53
49906,28062,53
49907,28062,18
49908,21072,28
49909,21072,53
49910,37351,35
49911,37351,80
49912,37351,9648
49913,33998,18
49914,33998,35
49915,39311,80
49916,39311,27
49917,161315,18
49918,161315,80
49919,61663,35
49920,56906,27
49921,56906,53
49922,31780,99
49923,255576,18
49924,297560,35
49925,266549,35
49926,266549,10749
49927,134096,35
49928,138977,18
49929,109259,35
49930,109259,10749
49931,89445,14
49932,89445,18
49933,75020,27
49934,156965,18
49935,71622,27
49936,71622,53
49937,11188,28
49938,177047,18
49939,331958,35
49940,288526,35
49941,53063,28
49942,53063,53
49943,72872,99
49944,174344,18
49945,174344,53
49946,25003,99
49947,60976,99
49948,78308,27
49949,114638,35
49950,217993,16
49951,34131,12
49952,34131,28
49953,34131,878
49954,174671,27
49955,174671,53
49956,157384,18
49957,56647,35
49958,185008,10749
49959,199423,99
49960,24475,18
49961,24475,10749
49962,215991,99
49963,21073,99
49964,21073,10769
49965,11765,28
49966,11765,18
49967,104710,99
49968,92834,35
49969,92834,18
49970,126783,10752
49971,126783,99
49972,92647,80
49973,92647,53
49974,92647,18
49975,173465,99
49976,19199,12
49977,19199,37
49978,126319,16
49979,126319,35
49980,126319,18
49981,126319,10751
49982,111421,37
49983,57680,10770
49984,57680,18
49985,57680,10751
49986,72465,18
49987,69746,10749
49988,69746,18
49989,114888,35
49990,104086,18
49991,222911,27
49992,222911,53
49993,250769,99
49994,184846,99
49995,84690,28
49996,84690,53
49997,65374,28
49998,65374,80
49999,65374,53
50000,36075,878
50001,36075,27
50002,117773,35
50003,78239,27
50004,78239,28
50005,78239,53
50006,78239,878
50007,76268,18
50008,100409,10769
50009,7269,28
50010,7269,12
50011,7269,878
50012,207769,27
50013,207769,53
50014,137968,18
50015,12758,37
50016,104067,18
50017,173185,35
50018,81657,99
50019,42262,80
50020,42262,18
50021,42456,10749
50022,42456,35
50023,180383,99
50024,29007,35
50025,29007,18
50026,22264,18
50027,96482,35
50028,96482,18
50029,96482,10749
50030,218689,18
50031,107430,27
50032,107430,35
50033,100241,27
50034,100241,53
50035,378240,12
50036,378240,16
50037,378240,14
50038,72013,16
50039,72013,14
50040,44969,878
50041,44693,27
50042,44693,878
50043,54102,18
50044,54102,36
50045,54102,10752
50046,208529,35
50047,208529,10749
50048,253077,35
50049,157099,18
50050,157099,35
50051,37947,35
50052,37947,27
50053,37947,878
50054,48397,878
50055,48397,27
50056,48397,53
50057,48397,9648
50058,181886,53
50059,181886,9648
50060,72767,18
50061,72767,28
50062,72767,53
50063,127687,99
50064,107203,18
50065,112575,18
50066,216369,18
50067,216369,10749
50068,171540,35
50069,171540,80
50070,164328,35
50071,164328,18
50072,164328,10751
50073,37564,99
50074,54312,18
50075,54312,10769
50076,27960,18
50077,33031,35
50078,33031,10749
50079,30123,28
50080,30123,12
50081,30123,18
50082,30123,53
50083,186992,18
50084,186992,53
50085,130150,18
50086,184352,18
50087,184352,53
50088,136437,10749
50089,136437,18
50090,100898,18
50091,100898,10749
50092,15359,28
50093,15359,12
50094,15359,16
50095,15359,878
50096,236399,18
50097,236399,9648
50098,236399,53
50099,236399,10770
50100,128006,18
50101,128006,10749
50102,33280,80
50103,33280,53
50104,17940,878
50105,2180,18
50106,2180,35
50107,2180,10769
50108,100063,28
50109,100063,53
50110,21435,35
50111,90728,28
50112,86221,18
50113,36299,35
50114,59744,27
50115,157841,12
50116,157841,18
50117,157841,10751
50118,295841,18
50119,295841,10752
50120,45266,28
50121,45266,12
50122,11927,53
50123,11927,27
50124,19400,12
50125,19400,14
50126,19400,53
50127,40352,28
50128,40352,878
50129,40352,53
50130,59118,28
50131,59118,80
50132,59118,53
50133,46136,99
50134,46136,10402
50135,242033,53
50136,47831,99
50137,44516,35
50138,44516,10749
50139,79919,18
50140,177888,10751
50141,177888,10402
50142,177888,10770
50143,66892,12
50144,66892,14
50145,66892,27
50146,66892,878
50147,234155,99
50148,234155,36
50149,170234,18
50150,54278,12
50151,54278,28
50152,54278,18
50153,54279,12
50154,54279,28
50155,54279,18
50156,26947,12
50157,26947,878
50158,26947,28
50159,160068,35
50160,160068,18
50161,60025,35
50162,14028,10752
50163,14028,28
50164,14028,53
50165,104211,10749
50166,104211,14
50167,144121,37
50168,152760,10752
50169,152760,18
50170,152760,36
50171,152760,28
50172,150093,18
50173,137106,12
50174,137106,16
50175,137106,35
50176,137106,10751
50177,137106,14
50178,32996,35
50179,32996,10402
50180,106573,18
50181,106573,10749
50182,136582,18
50183,97794,27
50184,97794,53
50185,97794,80
50186,97794,10769
50187,97020,28
50188,97020,878
50189,58427,14
50190,209247,35
50191,209247,80
50192,99608,10749
50193,99608,18
50194,99608,35
50195,99608,10402
50196,91101,18
50197,91101,53
50198,83665,18
50199,83665,10749
50200,83665,53
50201,83665,10752
50202,61501,80
50203,61501,18
50204,249397,18
50205,249397,9648
50206,83564,16
50207,83564,10751
50208,118513,80
50209,118513,18
50210,118513,53
50211,45930,10749
50212,137566,18
50213,2594,35
50214,2594,18
50215,253445,99
50216,24685,18
50217,75090,35
50218,43191,18
50219,43191,80
50220,42325,18
50221,87293,53
50222,219318,35
50223,172890,35
50224,87358,10752
50225,87358,28
50226,87358,18
50227,74461,12
50228,74461,14
50229,74461,27
50230,74461,35
50231,20756,16
50232,20756,10751
50233,16032,18
50234,16032,27
50235,16032,9648
50236,16032,53
50237,4883,80
50238,4883,18
50239,4883,9648
50240,27952,10749
50241,27952,18
50242,52147,18
50243,52147,9648
50244,190341,10749
50245,190341,18
50246,174688,99
50247,103717,18
50248,144336,28
50249,144336,18
50250,144336,53
50251,144336,80
50252,120143,28
50253,258126,35
50254,41109,28
50255,41109,53
50256,25519,18
50257,25519,10749
50258,47100,18
50259,141614,16
50260,141614,10751
50261,141614,12
50262,141614,35
50263,17794,16
50264,17794,10751
50265,422906,35
50266,45115,99
50267,33801,27
50268,56441,99
50269,146490,99
50270,141043,35
50271,141043,18
50272,246320,35
50273,197082,18
50274,84362,27
50275,232898,10751
50276,232898,18
50277,67793,10749
50278,67793,35
50279,67793,10769
50280,122435,18
50281,122435,12
50282,143049,35
50283,99367,35
50284,37585,16
50285,37585,14
50286,37585,18
50287,157834,18
50288,157834,14
50289,157834,878
50290,226857,18
50291,226857,10749
50292,137321,18
50293,137321,14
50294,137321,9648
50295,137321,10749
50296,192345,35
50297,210913,27
50298,83727,27
50299,71203,99
50300,43042,18
50301,206822,99
50302,206822,10402
50303,40435,12
50304,40435,28
50305,40435,878
50306,172120,99
50307,232731,28
50308,232731,27
50309,232731,53
50310,31445,14
50311,31445,18
50312,31445,10749
50313,81699,18
50314,81699,12
50315,81699,10749
50316,146375,35
50317,146375,28
50318,146375,80
50319,157847,18
50320,31295,28
50321,31295,53
50322,31295,9648
50323,31295,10769
50324,12124,18
50325,32547,99
50326,33563,35
50327,39341,27
50328,114575,99
50329,114575,10402
50330,102597,18
50331,102597,10751
50332,43700,28
50333,43700,35
50334,43700,37
50335,20493,878
50336,20493,10749
50337,133441,12
50338,133441,99
50339,103732,99
50340,237692,18
50341,237692,99
50342,237692,35
50343,418029,28
50344,418029,878
50345,71055,35
50346,71055,12
50347,210047,80
50348,210047,18
50349,210047,53
50350,17684,35
50351,30127,35
50352,249923,35
50353,60160,28
50354,60160,12
50355,60160,14
50356,60160,27
50357,60160,878
50358,98162,14
50359,98162,16
50360,142573,99
50361,83401,99
50362,13470,10770
50363,13470,18
50364,13470,36
50365,13470,37
50366,79869,10751
50367,14872,35
50368,14872,18
50369,14872,10749
50370,355515,10402
50371,359195,10752
50372,359195,37
50373,218277,18
50374,212721,10749
